Day,Date,Time,DateAndTime,Entry,is_weekend,rain_class,rain_amount,rain_desc
Thursday,3/17/2022,12:00,03.17.2022 12.00.00,1594,0,0,0,No Rain
Thursday,3/17/2022,13:00,03.17.2022 13.00.00,1475,0,0,0,No Rain
Thursday,3/17/2022,14:00,03.17.2022 14.00.00,1549,0,0,0,No Rain
Thursday,3/17/2022,15:00,03.17.2022 15.00.00,1661,0,0,0,No Rain
Thursday,3/17/2022,16:00,03.17.2022 16.00.00,2003,0,0,0,No Rain
Thursday,3/17/2022,17:00,03.17.2022 17.00.00,2157,0,0,0,No Rain
Thursday,3/17/2022,18:00,03.17.2022 18.00.00,2032,0,0,0,No Rain
Thursday,3/17/2022,19:00,03.17.2022 19.00.00,1845,0,0,0,No Rain
Thursday,3/17/2022,20:00,03.17.2022 20.00.00,1263,0,0,0,No Rain
Thursday,3/17/2022,21:00,03.17.2022 21.00.00,865,0,0,0,No Rain
Thursday,3/17/2022,22:00,03.17.2022 22.00.00,68,0,0,0,No Rain
Thursday,3/17/2022,23:00,03.17.2022 23.00.00,0,0,0,0,No Rain
Friday,3/18/2022,4:00,03.18.2022 04.00.00,0,0,3,13,Moderate Rain
Friday,3/18/2022,5:00,03.18.2022 05.00.00,1296,0,3,13,Moderate Rain
Friday,3/18/2022,6:00,03.18.2022 06.00.00,2316,0,3,13,Moderate Rain
Friday,3/18/2022,7:00,03.18.2022 07.00.00,2603,0,3,13,Moderate Rain
Friday,3/18/2022,8:00,03.18.2022 08.00.00,2393,0,3,13,Moderate Rain
Friday,3/18/2022,9:00,03.18.2022 09.00.00,2175,0,3,13,Moderate Rain
Friday,3/18/2022,10:00,03.18.2022 10.00.00,1792,0,3,13,Moderate Rain
Friday,3/18/2022,11:00,03.18.2022 11.00.00,1924,0,3,13,Moderate Rain
Friday,3/18/2022,12:00,03.18.2022 12.00.00,1925,0,3,13,Moderate Rain
Friday,3/18/2022,13:00,03.18.2022 13.00.00,1758,0,3,13,Moderate Rain
Friday,3/18/2022,14:00,03.18.2022 14.00.00,1680,0,3,13,Moderate Rain
Friday,3/18/2022,15:00,03.18.2022 15.00.00,1841,0,3,13,Moderate Rain
Friday,3/18/2022,16:00,03.18.2022 16.00.00,2195,0,3,13,Moderate Rain
Friday,3/18/2022,17:00,03.18.2022 17.00.00,2367,0,3,13,Moderate Rain
Friday,3/18/2022,18:00,03.18.2022 18.00.00,2243,0,3,13,Moderate Rain
Friday,3/18/2022,19:00,03.18.2022 19.00.00,2079,0,3,13,Moderate Rain
Friday,3/18/2022,20:00,03.18.2022 20.00.00,1437,0,3,13,Moderate Rain
Friday,3/18/2022,21:00,03.18.2022 21.00.00,962,0,3,13,Moderate Rain
Friday,3/18/2022,22:00,03.18.2022 22.00.00,88,0,3,13,Moderate Rain
Friday,3/18/2022,23:00,03.18.2022 23.00.00,0,0,3,13,Moderate Rain
Saturday,3/19/2022,4:00,03.19.2022 04.00.00,0,1,0,0,No Rain
Saturday,3/19/2022,5:00,03.19.2022 05.00.00,936,1,0,0,No Rain
Saturday,3/19/2022,6:00,03.19.2022 06.00.00,1510,1,0,0,No Rain
Saturday,3/19/2022,7:00,03.19.2022 07.00.00,1669,1,0,0,No Rain
Saturday,3/19/2022,8:00,03.19.2022 08.00.00,1780,1,0,0,No Rain
Saturday,3/19/2022,9:00,03.19.2022 09.00.00,1688,1,0,0,No Rain
Saturday,3/19/2022,10:00,03.19.2022 10.00.00,1657,1,0,0,No Rain
Saturday,3/19/2022,11:00,03.19.2022 11.00.00,1674,1,0,0,No Rain
Saturday,3/19/2022,12:00,03.19.2022 12.00.00,1754,1,0,0,No Rain
Saturday,3/19/2022,13:00,03.19.2022 13.00.00,1688,1,0,0,No Rain
Saturday,3/19/2022,14:00,03.19.2022 14.00.00,1603,1,0,0,No Rain
Saturday,3/19/2022,15:00,03.19.2022 15.00.00,1920,1,0,0,No Rain
Saturday,3/19/2022,16:00,03.19.2022 16.00.00,2154,1,0,0,No Rain
Saturday,3/19/2022,17:00,03.19.2022 17.00.00,2214,1,0,0,No Rain
Saturday,3/19/2022,18:00,03.19.2022 18.00.00,2080,1,0,0,No Rain
Saturday,3/19/2022,19:00,03.19.2022 19.00.00,2098,1,0,0,No Rain
Saturday,3/19/2022,20:00,03.19.2022 20.00.00,1516,1,0,0,No Rain
Saturday,3/19/2022,21:00,03.19.2022 21.00.00,1040,1,0,0,No Rain
Saturday,3/19/2022,22:00,03.19.2022 22.00.00,84,1,0,0,No Rain
Saturday,3/19/2022,23:00,03.19.2022 23.00.00,0,1,0,0,No Rain
Sunday,3/20/2022,4:00,03.20.2022 04.00.00,0,1,0,0,No Rain
Sunday,3/20/2022,5:00,03.20.2022 05.00.00,616,1,0,0,No Rain
Sunday,3/20/2022,6:00,03.20.2022 06.00.00,984,1,0,0,No Rain
Sunday,3/20/2022,7:00,03.20.2022 07.00.00,1175,1,0,0,No Rain
Sunday,3/20/2022,8:00,03.20.2022 08.00.00,1364,1,0,0,No Rain
Sunday,3/20/2022,9:00,03.20.2022 09.00.00,1661,1,0,0,No Rain
Sunday,3/20/2022,10:00,03.20.2022 10.00.00,1667,1,0,0,No Rain
Sunday,3/20/2022,11:00,03.20.2022 11.00.00,2033,1,0,0,No Rain
Sunday,3/20/2022,12:00,03.20.2022 12.00.00,2061,1,0,0,No Rain
Sunday,3/20/2022,13:00,03.20.2022 13.00.00,2266,1,0,0,No Rain
Sunday,3/20/2022,14:00,03.20.2022 14.00.00,2332,1,0,0,No Rain
Sunday,3/20/2022,15:00,03.20.2022 15.00.00,2087,1,0,0,No Rain
Sunday,3/20/2022,16:00,03.20.2022 16.00.00,2136,1,0,0,No Rain
Sunday,3/20/2022,17:00,03.20.2022 17.00.00,2096,1,0,0,No Rain
Sunday,3/20/2022,18:00,03.20.2022 18.00.00,1905,1,0,0,No Rain
Sunday,3/20/2022,19:00,03.20.2022 19.00.00,1873,1,0,0,No Rain
Sunday,3/20/2022,20:00,03.20.2022 20.00.00,1435,1,0,0,No Rain
Sunday,3/20/2022,21:00,03.20.2022 21.00.00,1014,1,0,0,No Rain
Sunday,3/20/2022,22:00,03.20.2022 22.00.00,125,1,0,0,No Rain
Sunday,3/20/2022,23:00,03.20.2022 23.00.00,0,1,0,0,No Rain
Monday,3/21/2022,4:00,03.21.2022 04.00.00,0,0,0,0,No Rain
Monday,3/21/2022,5:00,03.21.2022 05.00.00,1741,0,0,0,No Rain
Monday,3/21/2022,6:00,03.21.2022 06.00.00,2425,0,0,0,No Rain
Monday,3/21/2022,7:00,03.21.2022 07.00.00,2580,0,0,0,No Rain
Monday,3/21/2022,8:00,03.21.2022 08.00.00,2613,0,0,0,No Rain
Monday,3/21/2022,9:00,03.21.2022 09.00.00,2421,0,0,0,No Rain
Monday,3/21/2022,10:00,03.21.2022 10.00.00,1838,0,0,0,No Rain
Monday,3/21/2022,11:00,03.21.2022 11.00.00,1921,0,0,0,No Rain
Monday,3/21/2022,12:00,03.21.2022 12.00.00,1741,0,0,0,No Rain
Monday,3/21/2022,13:00,03.21.2022 13.00.00,1722,0,0,0,No Rain
Monday,3/21/2022,14:00,03.21.2022 14.00.00,1816,0,0,0,No Rain
Monday,3/21/2022,15:00,03.21.2022 15.00.00,1742,0,0,0,No Rain
Monday,3/21/2022,16:00,03.21.2022 16.00.00,2103,0,0,0,No Rain
Monday,3/21/2022,17:00,03.21.2022 17.00.00,2354,0,0,0,No Rain
Monday,3/21/2022,18:00,03.21.2022 18.00.00,2233,0,0,0,No Rain
Monday,3/21/2022,19:00,03.21.2022 19.00.00,1896,0,0,0,No Rain
Monday,3/21/2022,20:00,03.21.2022 20.00.00,1360,0,0,0,No Rain
Monday,3/21/2022,21:00,03.21.2022 21.00.00,851,0,0,0,No Rain
Monday,3/21/2022,22:00,03.21.2022 22.00.00,66,0,0,0,No Rain
Monday,3/21/2022,23:00,03.21.2022 23.00.00,0,0,0,0,No Rain
Tuesday,3/22/2022,4:00,03.22.2022 04.00.00,0,0,0,0,No Rain
Tuesday,3/22/2022,5:00,03.22.2022 05.00.00,1547,0,0,0,No Rain
Tuesday,3/22/2022,6:00,03.22.2022 06.00.00,2458,0,0,0,No Rain
Tuesday,3/22/2022,7:00,03.22.2022 07.00.00,2739,0,0,0,No Rain
Tuesday,3/22/2022,8:00,03.22.2022 08.00.00,2403,0,0,0,No Rain
Tuesday,3/22/2022,9:00,03.22.2022 09.00.00,2021,0,0,0,No Rain
Tuesday,3/22/2022,10:00,03.22.2022 10.00.00,1735,0,0,0,No Rain
Tuesday,3/22/2022,11:00,03.22.2022 11.00.00,1805,0,0,0,No Rain
Tuesday,3/22/2022,12:00,03.22.2022 12.00.00,1788,0,0,0,No Rain
Tuesday,3/22/2022,13:00,03.22.2022 13.00.00,1516,0,0,0,No Rain
Tuesday,3/22/2022,14:00,03.22.2022 14.00.00,1547,0,0,0,No Rain
Tuesday,3/22/2022,15:00,03.22.2022 15.00.00,1665,0,0,0,No Rain
Tuesday,3/22/2022,16:00,03.22.2022 16.00.00,1839,0,0,0,No Rain
Tuesday,3/22/2022,17:00,03.22.2022 17.00.00,2272,0,0,0,No Rain
Tuesday,3/22/2022,18:00,03.22.2022 18.00.00,2043,0,0,0,No Rain
Tuesday,3/22/2022,19:00,03.22.2022 19.00.00,1698,0,0,0,No Rain
Tuesday,3/22/2022,20:00,03.22.2022 20.00.00,1283,0,0,0,No Rain
Tuesday,3/22/2022,21:00,03.22.2022 21.00.00,846,0,0,0,No Rain
Tuesday,3/22/2022,22:00,03.22.2022 22.00.00,75,0,0,0,No Rain
Tuesday,3/22/2022,23:00,03.22.2022 23.00.00,0,0,0,0,No Rain
Wednesday,3/23/2022,4:00,03.23.2022 04.00.00,0,0,2,4.5,Light Rain
Wednesday,3/23/2022,5:00,03.23.2022 05.00.00,1462,0,2,4.5,Light Rain
Wednesday,3/23/2022,6:00,03.23.2022 06.00.00,2202,0,2,4.5,Light Rain
Wednesday,3/23/2022,7:00,03.23.2022 07.00.00,2778,0,2,4.5,Light Rain
Wednesday,3/23/2022,8:00,03.23.2022 08.00.00,2299,0,2,4.5,Light Rain
Wednesday,3/23/2022,9:00,03.23.2022 09.00.00,2125,0,2,4.5,Light Rain
Wednesday,3/23/2022,10:00,03.23.2022 10.00.00,1781,0,2,4.5,Light Rain
Wednesday,3/23/2022,11:00,03.23.2022 11.00.00,1795,0,2,4.5,Light Rain
Wednesday,3/23/2022,12:00,03.23.2022 12.00.00,1778,0,2,4.5,Light Rain
Wednesday,3/23/2022,13:00,03.23.2022 13.00.00,1594,0,2,4.5,Light Rain
Wednesday,3/23/2022,14:00,03.23.2022 14.00.00,1596,0,2,4.5,Light Rain
Wednesday,3/23/2022,15:00,03.23.2022 15.00.00,1800,0,2,4.5,Light Rain
Wednesday,3/23/2022,16:00,03.23.2022 16.00.00,2070,0,2,4.5,Light Rain
Wednesday,3/23/2022,17:00,03.23.2022 17.00.00,2215,0,2,4.5,Light Rain
Wednesday,3/23/2022,18:00,03.23.2022 18.00.00,2213,0,2,4.5,Light Rain
Wednesday,3/23/2022,19:00,03.23.2022 19.00.00,1815,0,2,4.5,Light Rain
Wednesday,3/23/2022,20:00,03.23.2022 20.00.00,1484,0,2,4.5,Light Rain
Wednesday,3/23/2022,21:00,03.23.2022 21.00.00,967,0,2,4.5,Light Rain
Wednesday,3/23/2022,22:00,03.23.2022 22.00.00,52,0,2,4.5,Light Rain
Wednesday,3/23/2022,23:00,03.23.2022 23.00.00,0,0,2,4.5,Light Rain
Thursday,3/24/2022,4:00,03.24.2022 04.00.00,0,0,0,0,No Rain
Thursday,3/24/2022,5:00,03.24.2022 05.00.00,1367,0,0,0,No Rain
Thursday,3/24/2022,6:00,03.24.2022 06.00.00,2317,0,0,0,No Rain
Thursday,3/24/2022,7:00,03.24.2022 07.00.00,2697,0,0,0,No Rain
Thursday,3/24/2022,8:00,03.24.2022 08.00.00,2363,0,0,0,No Rain
Thursday,3/24/2022,9:00,03.24.2022 09.00.00,2082,0,0,0,No Rain
Thursday,3/24/2022,10:00,03.24.2022 10.00.00,1801,0,0,0,No Rain
Thursday,3/24/2022,11:00,03.24.2022 11.00.00,1619,0,0,0,No Rain
Thursday,3/24/2022,12:00,03.24.2022 12.00.00,1641,0,0,0,No Rain
Thursday,3/24/2022,13:00,03.24.2022 13.00.00,1429,0,0,0,No Rain
Thursday,3/24/2022,14:00,03.24.2022 14.00.00,1649,0,0,0,No Rain
Thursday,3/24/2022,15:00,03.24.2022 15.00.00,1721,0,0,0,No Rain
Thursday,3/24/2022,16:00,03.24.2022 16.00.00,1965,0,0,0,No Rain
Thursday,3/24/2022,17:00,03.24.2022 17.00.00,2115,0,0,0,No Rain
Thursday,3/24/2022,18:00,03.24.2022 18.00.00,1995,0,0,0,No Rain
Thursday,3/24/2022,19:00,03.24.2022 19.00.00,1819,0,0,0,No Rain
Thursday,3/24/2022,20:00,03.24.2022 20.00.00,1305,0,0,0,No Rain
Thursday,3/24/2022,21:00,03.24.2022 21.00.00,913,0,0,0,No Rain
Thursday,3/24/2022,22:00,03.24.2022 22.00.00,76,0,0,0,No Rain
Thursday,3/24/2022,23:00,03.24.2022 23.00.00,0,0,0,0,No Rain
Friday,3/25/2022,4:00,03.25.2022 04.00.00,0,0,0,0,No Rain
Friday,3/25/2022,5:00,03.25.2022 05.00.00,1358,0,0,0,No Rain
Friday,3/25/2022,6:00,03.25.2022 06.00.00,2265,0,0,0,No Rain
Friday,3/25/2022,7:00,03.25.2022 07.00.00,2688,0,0,0,No Rain
Friday,3/25/2022,8:00,03.25.2022 08.00.00,2386,0,0,0,No Rain
Friday,3/25/2022,9:00,03.25.2022 09.00.00,2148,0,0,0,No Rain
Friday,3/25/2022,10:00,03.25.2022 10.00.00,1723,0,0,0,No Rain
Friday,3/25/2022,11:00,03.25.2022 11.00.00,1855,0,0,0,No Rain
Friday,3/25/2022,12:00,03.25.2022 12.00.00,1810,0,0,0,No Rain
Friday,3/25/2022,13:00,03.25.2022 13.00.00,1655,0,0,0,No Rain
Friday,3/25/2022,14:00,03.25.2022 14.00.00,1750,0,0,0,No Rain
Friday,3/25/2022,15:00,03.25.2022 15.00.00,1785,0,0,0,No Rain
Friday,3/25/2022,16:00,03.25.2022 16.00.00,2253,0,0,0,No Rain
Friday,3/25/2022,17:00,03.25.2022 17.00.00,2348,0,0,0,No Rain
Friday,3/25/2022,18:00,03.25.2022 18.00.00,2267,0,0,0,No Rain
Friday,3/25/2022,19:00,03.25.2022 19.00.00,2156,0,0,0,No Rain
Friday,3/25/2022,20:00,03.25.2022 20.00.00,1529,0,0,0,No Rain
Friday,3/25/2022,21:00,03.25.2022 21.00.00,1109,0,0,0,No Rain
Friday,3/25/2022,22:00,03.25.2022 22.00.00,95,0,0,0,No Rain
Friday,3/25/2022,23:00,03.25.2022 23.00.00,0,0,0,0,No Rain
Saturday,3/26/2022,4:00,03.26.2022 04.00.00,0,1,0,0,No Rain
Saturday,3/26/2022,5:00,03.26.2022 05.00.00,1050,1,0,0,No Rain
Saturday,3/26/2022,6:00,03.26.2022 06.00.00,1607,1,0,0,No Rain
Saturday,3/26/2022,7:00,03.26.2022 07.00.00,1741,1,0,0,No Rain
Saturday,3/26/2022,8:00,03.26.2022 08.00.00,1707,1,0,0,No Rain
Saturday,3/26/2022,9:00,03.26.2022 09.00.00,1558,1,0,0,No Rain
Saturday,3/26/2022,10:00,03.26.2022 10.00.00,1682,1,0,0,No Rain
Saturday,3/26/2022,11:00,03.26.2022 11.00.00,1636,1,0,0,No Rain
Saturday,3/26/2022,12:00,03.26.2022 12.00.00,1675,1,0,0,No Rain
Saturday,3/26/2022,13:00,03.26.2022 13.00.00,1886,1,0,0,No Rain
Saturday,3/26/2022,14:00,03.26.2022 14.00.00,1762,1,0,0,No Rain
Saturday,3/26/2022,15:00,03.26.2022 15.00.00,1792,1,0,0,No Rain
Saturday,3/26/2022,16:00,03.26.2022 16.00.00,2121,1,0,0,No Rain
Saturday,3/26/2022,17:00,03.26.2022 17.00.00,2283,1,0,0,No Rain
Saturday,3/26/2022,18:00,03.26.2022 18.00.00,2078,1,0,0,No Rain
Saturday,3/26/2022,19:00,03.26.2022 19.00.00,1990,1,0,0,No Rain
Saturday,3/26/2022,20:00,03.26.2022 20.00.00,1603,1,0,0,No Rain
Saturday,3/26/2022,21:00,03.26.2022 21.00.00,1049,1,0,0,No Rain
Saturday,3/26/2022,22:00,03.26.2022 22.00.00,83,1,0,0,No Rain
Saturday,3/26/2022,23:00,03.26.2022 23.00.00,0,1,0,0,No Rain
Sunday,3/27/2022,4:00,03.27.2022 04.00.00,0,1,0,0,No Rain
Sunday,3/27/2022,5:00,03.27.2022 05.00.00,689,1,0,0,No Rain
Sunday,3/27/2022,6:00,03.27.2022 06.00.00,988,1,0,0,No Rain
Sunday,3/27/2022,7:00,03.27.2022 07.00.00,1243,1,0,0,No Rain
Sunday,3/27/2022,8:00,03.27.2022 08.00.00,1406,1,0,0,No Rain
Sunday,3/27/2022,9:00,03.27.2022 09.00.00,1601,1,0,0,No Rain
Sunday,3/27/2022,10:00,03.27.2022 10.00.00,1519,1,0,0,No Rain
Sunday,3/27/2022,11:00,03.27.2022 11.00.00,1594,1,0,0,No Rain
Sunday,3/27/2022,12:00,03.27.2022 12.00.00,1633,1,0,0,No Rain
Sunday,3/27/2022,13:00,03.27.2022 13.00.00,1671,1,0,0,No Rain
Sunday,3/27/2022,14:00,03.27.2022 14.00.00,1641,1,0,0,No Rain
Sunday,3/27/2022,15:00,03.27.2022 15.00.00,1679,1,0,0,No Rain
Sunday,3/27/2022,16:00,03.27.2022 16.00.00,1950,1,0,0,No Rain
Sunday,3/27/2022,17:00,03.27.2022 17.00.00,1868,1,0,0,No Rain
Sunday,3/27/2022,18:00,03.27.2022 18.00.00,1957,1,0,0,No Rain
Sunday,3/27/2022,19:00,03.27.2022 19.00.00,1897,1,0,0,No Rain
Sunday,3/27/2022,20:00,03.27.2022 20.00.00,1579,1,0,0,No Rain
Sunday,3/27/2022,21:00,03.27.2022 21.00.00,1048,1,0,0,No Rain
Sunday,3/27/2022,22:00,03.27.2022 22.00.00,99,1,0,0,No Rain
Sunday,3/27/2022,23:00,03.27.2022 23.00.00,0,1,0,0,No Rain
Monday,3/28/2022,4:00,03.28.2022 04.00.00,0,0,0,0,No Rain
Monday,3/28/2022,5:00,03.28.2022 05.00.00,1814,0,0,0,No Rain
Monday,3/28/2022,6:00,03.28.2022 06.00.00,2475,0,0,0,No Rain
Monday,3/28/2022,7:00,03.28.2022 07.00.00,2698,0,0,0,No Rain
Monday,3/28/2022,8:00,03.28.2022 08.00.00,2582,0,0,0,No Rain
Monday,3/28/2022,9:00,03.28.2022 09.00.00,2585,0,0,0,No Rain
Monday,3/28/2022,10:00,03.28.2022 10.00.00,2213,0,0,0,No Rain
Monday,3/28/2022,11:00,03.28.2022 11.00.00,2223,0,0,0,No Rain
Monday,3/28/2022,12:00,03.28.2022 12.00.00,2113,0,0,0,No Rain
Monday,3/28/2022,13:00,03.28.2022 13.00.00,1963,0,0,0,No Rain
Monday,3/28/2022,14:00,03.28.2022 14.00.00,1973,0,0,0,No Rain
Monday,3/28/2022,15:00,03.28.2022 15.00.00,2146,0,0,0,No Rain
Monday,3/28/2022,16:00,03.28.2022 16.00.00,2526,0,0,0,No Rain
Monday,3/28/2022,17:00,03.28.2022 17.00.00,2652,0,0,0,No Rain
Monday,3/28/2022,18:00,03.28.2022 18.00.00,2565,0,0,0,No Rain
Monday,3/28/2022,19:00,03.28.2022 19.00.00,2058,0,0,0,No Rain
Monday,3/28/2022,20:00,03.28.2022 20.00.00,1661,0,0,0,No Rain
Monday,3/28/2022,21:00,03.28.2022 21.00.00,1085,0,0,0,No Rain
Monday,3/28/2022,22:00,03.28.2022 22.00.00,83,0,0,0,No Rain
Monday,3/28/2022,23:00,03.28.2022 23.00.00,0,0,0,0,No Rain
Tuesday,3/29/2022,4:00,03.29.2022 04.00.00,0,0,0,0,No Rain
Tuesday,3/29/2022,5:00,03.29.2022 05.00.00,1888,0,0,0,No Rain
Tuesday,3/29/2022,6:00,03.29.2022 06.00.00,2664,0,0,0,No Rain
Tuesday,3/29/2022,7:00,03.29.2022 07.00.00,2926,0,0,0,No Rain
Tuesday,3/29/2022,8:00,03.29.2022 08.00.00,2698,0,0,0,No Rain
Tuesday,3/29/2022,9:00,03.29.2022 09.00.00,2381,0,0,0,No Rain
Tuesday,3/29/2022,10:00,03.29.2022 10.00.00,2117,0,0,0,No Rain
Tuesday,3/29/2022,11:00,03.29.2022 11.00.00,1992,0,0,0,No Rain
Tuesday,3/29/2022,12:00,03.29.2022 12.00.00,2021,0,0,0,No Rain
Tuesday,3/29/2022,13:00,03.29.2022 13.00.00,1819,0,0,0,No Rain
Tuesday,3/29/2022,14:00,03.29.2022 14.00.00,1861,0,0,0,No Rain
Tuesday,3/29/2022,15:00,03.29.2022 15.00.00,2023,0,0,0,No Rain
Tuesday,3/29/2022,16:00,03.29.2022 16.00.00,2384,0,0,0,No Rain
Tuesday,3/29/2022,17:00,03.29.2022 17.00.00,2817,0,0,0,No Rain
Tuesday,3/29/2022,18:00,03.29.2022 18.00.00,2324,0,0,0,No Rain
Tuesday,3/29/2022,19:00,03.29.2022 19.00.00,2139,0,0,0,No Rain
Tuesday,3/29/2022,20:00,03.29.2022 20.00.00,1599,0,0,0,No Rain
Tuesday,3/29/2022,21:00,03.29.2022 21.00.00,1137,0,0,0,No Rain
Tuesday,3/29/2022,22:00,03.29.2022 22.00.00,99,0,0,0,No Rain
Tuesday,3/29/2022,23:00,03.29.2022 23.00.00,0,0,0,0,No Rain
Wednesday,3/30/2022,4:00,03.30.2022 04.00.00,0,0,1,-1,Trace Rain
Wednesday,3/30/2022,5:00,03.30.2022 05.00.00,1789,0,1,-1,Trace Rain
Wednesday,3/30/2022,6:00,03.30.2022 06.00.00,2685,0,1,-1,Trace Rain
Wednesday,3/30/2022,7:00,03.30.2022 07.00.00,2894,0,1,-1,Trace Rain
Wednesday,3/30/2022,8:00,03.30.2022 08.00.00,2677,0,1,-1,Trace Rain
Wednesday,3/30/2022,9:00,03.30.2022 09.00.00,2427,0,1,-1,Trace Rain
Wednesday,3/30/2022,10:00,03.30.2022 10.00.00,2129,0,1,-1,Trace Rain
Wednesday,3/30/2022,11:00,03.30.2022 11.00.00,2204,0,1,-1,Trace Rain
Wednesday,3/30/2022,12:00,03.30.2022 12.00.00,2079,0,1,-1,Trace Rain
Wednesday,3/30/2022,13:00,03.30.2022 13.00.00,2026,0,1,-1,Trace Rain
Wednesday,3/30/2022,14:00,03.30.2022 14.00.00,1963,0,1,-1,Trace Rain
Wednesday,3/30/2022,15:00,03.30.2022 15.00.00,2060,0,1,-1,Trace Rain
Wednesday,3/30/2022,16:00,03.30.2022 16.00.00,2632,0,1,-1,Trace Rain
Wednesday,3/30/2022,17:00,03.30.2022 17.00.00,2856,0,1,-1,Trace Rain
Wednesday,3/30/2022,18:00,03.30.2022 18.00.00,2775,0,1,-1,Trace Rain
Wednesday,3/30/2022,19:00,03.30.2022 19.00.00,2165,0,1,-1,Trace Rain
Wednesday,3/30/2022,20:00,03.30.2022 20.00.00,1864,0,1,-1,Trace Rain
Wednesday,3/30/2022,21:00,03.30.2022 21.00.00,1257,0,1,-1,Trace Rain
Wednesday,3/30/2022,22:00,03.30.2022 22.00.00,108,0,1,-1,Trace Rain
Wednesday,3/30/2022,23:00,03.30.2022 23.00.00,0,0,1,-1,Trace Rain
Thursday,3/31/2022,4:00,03.31.2022 04.00.00,0,0,0,0,No Rain
Thursday,3/31/2022,5:00,03.31.2022 05.00.00,1737,0,0,0,No Rain
Thursday,3/31/2022,6:00,03.31.2022 06.00.00,2834,0,0,0,No Rain
Thursday,3/31/2022,7:00,03.31.2022 07.00.00,2883,0,0,0,No Rain
Thursday,3/31/2022,8:00,03.31.2022 08.00.00,2719,0,0,0,No Rain
Thursday,3/31/2022,9:00,03.31.2022 09.00.00,2439,0,0,0,No Rain
Thursday,3/31/2022,10:00,03.31.2022 10.00.00,2103,0,0,0,No Rain
Thursday,3/31/2022,11:00,03.31.2022 11.00.00,2224,0,0,0,No Rain
Thursday,3/31/2022,12:00,03.31.2022 12.00.00,1973,0,0,0,No Rain
Thursday,3/31/2022,13:00,03.31.2022 13.00.00,2018,0,0,0,No Rain
Thursday,3/31/2022,14:00,03.31.2022 14.00.00,1905,0,0,0,No Rain
Thursday,3/31/2022,15:00,03.31.2022 15.00.00,2139,0,0,0,No Rain
Thursday,3/31/2022,16:00,03.31.2022 16.00.00,2652,0,0,0,No Rain
Thursday,3/31/2022,17:00,03.31.2022 17.00.00,2652,0,0,0,No Rain
Thursday,3/31/2022,18:00,03.31.2022 18.00.00,2525,0,0,0,No Rain
Thursday,3/31/2022,19:00,03.31.2022 19.00.00,2274,0,0,0,No Rain
Thursday,3/31/2022,20:00,03.31.2022 20.00.00,1748,0,0,0,No Rain
Thursday,3/31/2022,21:00,03.31.2022 21.00.00,1271,0,0,0,No Rain
Thursday,3/31/2022,22:00,03.31.2022 22.00.00,128,0,0,0,No Rain
Thursday,3/31/2022,23:00,03.31.2022 23.00.00,0,0,0,0,No Rain
Friday,4/1/2022,4:00,04.01.2022 04.00.00,0,0,2,3.5,Light Rain
Friday,4/1/2022,5:00,04.01.2022 05.00.00,1751,0,2,3.5,Light Rain
Friday,4/1/2022,6:00,04.01.2022 06.00.00,2744,0,2,3.5,Light Rain
Friday,4/1/2022,7:00,04.01.2022 07.00.00,2854,0,2,3.5,Light Rain
Friday,4/1/2022,8:00,04.01.2022 08.00.00,2722,0,2,3.5,Light Rain
Friday,4/1/2022,9:00,04.01.2022 09.00.00,2583,0,2,3.5,Light Rain
Friday,4/1/2022,10:00,04.01.2022 10.00.00,2290,0,2,3.5,Light Rain
Friday,4/1/2022,11:00,04.01.2022 11.00.00,2297,0,2,3.5,Light Rain
Friday,4/1/2022,12:00,04.01.2022 12.00.00,2299,0,2,3.5,Light Rain
Friday,4/1/2022,13:00,04.01.2022 13.00.00,2119,0,2,3.5,Light Rain
Friday,4/1/2022,14:00,04.01.2022 14.00.00,2150,0,2,3.5,Light Rain
Friday,4/1/2022,15:00,04.01.2022 15.00.00,2243,0,2,3.5,Light Rain
Friday,4/1/2022,16:00,04.01.2022 16.00.00,2611,0,2,3.5,Light Rain
Friday,4/1/2022,17:00,04.01.2022 17.00.00,2571,0,2,3.5,Light Rain
Friday,4/1/2022,18:00,04.01.2022 18.00.00,2440,0,2,3.5,Light Rain
Friday,4/1/2022,19:00,04.01.2022 19.00.00,2489,0,2,3.5,Light Rain
Friday,4/1/2022,20:00,04.01.2022 20.00.00,2054,0,2,3.5,Light Rain
Friday,4/1/2022,21:00,04.01.2022 21.00.00,1257,0,2,3.5,Light Rain
Friday,4/1/2022,22:00,04.01.2022 22.00.00,98,0,2,3.5,Light Rain
Friday,4/1/2022,23:00,04.01.2022 23.00.00,0,0,2,3.5,Light Rain
Saturday,4/2/2022,4:00,04.02.2022 04.00.00,0,1,0,0,No Rain
Saturday,4/2/2022,5:00,04.02.2022 05.00.00,1416,1,0,0,No Rain
Saturday,4/2/2022,6:00,04.02.2022 06.00.00,1937,1,0,0,No Rain
Saturday,4/2/2022,7:00,04.02.2022 07.00.00,2000,1,0,0,No Rain
Saturday,4/2/2022,8:00,04.02.2022 08.00.00,1969,1,0,0,No Rain
Saturday,4/2/2022,9:00,04.02.2022 09.00.00,2009,1,0,0,No Rain
Saturday,4/2/2022,10:00,04.02.2022 10.00.00,1858,1,0,0,No Rain
Saturday,4/2/2022,11:00,04.02.2022 11.00.00,1973,1,0,0,No Rain
